season,date,home_team,away_team,home_goals,away_goals,result,target
2019.0,2020-01-02 00:00:00+00:00,Liverpool,Sheffield United,2,0,HOME_TEAM,1
2019.0,2020-01-10 00:00:00+00:00,Sheffield United,West Ham,1,0,HOME_TEAM,1
2019.0,2020-01-11 00:00:00+00:00,Wolves,Newcastle,1,1,DRAW,0
2019.0,2020-01-11 00:00:00+00:00,Crystal Palace,Arsenal,1,1,DRAW,0
2019.0,2020-01-11 00:00:00+00:00,Chelsea,Burnley,3,0,HOME_TEAM,1
2019.0,2020-01-11 00:00:00+00:00,Everton,Brighton,1,0,HOME_TEAM,1
2019.0,2020-01-11 00:00:00+00:00,Leicester,Southampton,1,2,AWAY_TEAM,2
2019.0,2020-01-11 00:00:00+00:00,Man United,Norwich,4,0,HOME_TEAM,1
2019.0,2020-01-11 00:00:00+00:00,Tottenham,Liverpool,0,1,AWAY_TEAM,2
2019.0,2020-01-12 00:00:00+00:00,Aston Villa,Man City,1,6,AWAY_TEAM,2
2019.0,2020-01-12 00:00:00+00:00,Bournemouth,Watford,0,3,AWAY_TEAM,2
2019.0,2020-01-18 00:00:00+00:00,Newcastle,Chelsea,1,0,HOME_TEAM,1
2019.0,2020-01-18 00:00:00+00:00,Watford,Tottenham,0,0,DRAW,0
2019.0,2020-01-18 00:00:00+00:00,Arsenal,Sheffield United,1,1,DRAW,0
2019.0,2020-01-18 00:00:00+00:00,Brighton,Aston Villa,1,1,DRAW,0
2019.0,2020-01-18 00:00:00+00:00,Man City,Crystal Palace,2,2,DRAW,0
2019.0,2020-01-18 00:00:00+00:00,Norwich,Bournemouth,1,0,HOME_TEAM,1
2019.0,2020-01-18 00:00:00+00:00,Southampton,Wolves,2,3,AWAY_TEAM,2
2019.0,2020-01-18 00:00:00+00:00,West Ham,Everton,1,1,DRAW,0
2019.0,2020-01-19 00:00:00+00:00,Burnley,Leicester,2,1,HOME_TEAM,1
2019.0,2020-01-19 00:00:00+00:00,Liverpool,Man United,2,0,HOME_TEAM,1
2019.0,2020-01-21 00:00:00+00:00,Sheffield United,Man City,0,1,AWAY_TEAM,2
2019.0,2020-01-21 00:00:00+00:00,Everton,Newcastle,2,2,DRAW,0
2019.0,2020-01-21 00:00:00+00:00,Chelsea,Arsenal,2,2,DRAW,0
2019.0,2020-01-21 00:00:00+00:00,Bournemouth,Brighton,3,1,HOME_TEAM,1
2019.0,2020-01-21 00:00:00+00:00,Aston Villa,Watford,2,1,HOME_TEAM,1
2019.0,2020-01-21 00:00:00+00:00,Crystal Palace,Southampton,0,2,AWAY_TEAM,2
2019.0,2020-01-22 00:00:00+00:00,Tottenham,Norwich,2,1,HOME_TEAM,1
2019.0,2020-01-22 00:00:00+00:00,Man United,Burnley,0,2,AWAY_TEAM,2
2019.0,2020-01-22 00:00:00+00:00,Leicester,West Ham,4,1,HOME_TEAM,1
2019.0,2020-01-23 00:00:00+00:00,Wolves,Liverpool,1,2,AWAY_TEAM,2
2019.0,2020-01-29 00:00:00+00:00,West Ham,Liverpool,0,2,AWAY_TEAM,2
2019.0,2020-02-01 00:00:00+00:00,Leicester,Chelsea,2,2,DRAW,0
2019.0,2020-02-01 00:00:00+00:00,Bournemouth,Aston Villa,2,1,HOME_TEAM,1
2019.0,2020-02-01 00:00:00+00:00,Crystal Palace,Sheffield United,0,1,AWAY_TEAM,2
2019.0,2020-02-01 00:00:00+00:00,Liverpool,Southampton,4,0,HOME_TEAM,1
2019.0,2020-02-01 00:00:00+00:00,Newcastle,Norwich,0,0,DRAW,0
2019.0,2020-02-01 00:00:00+00:00,Watford,Everton,2,3,AWAY_TEAM,2
2019.0,2020-02-01 00:00:00+00:00,West Ham,Brighton,3,3,DRAW,0
2019.0,2020-02-01 00:00:00+00:00,Man United,Wolves,0,0,DRAW,0
2019.0,2020-02-02 00:00:00+00:00,Tottenham,Man City,2,0,HOME_TEAM,1
2019.0,2020-02-02 00:00:00+00:00,Burnley,Arsenal,0,0,DRAW,0
2019.0,2020-02-08 00:00:00+00:00,Everton,Crystal Palace,3,1,HOME_TEAM,1
2019.0,2020-02-08 00:00:00+00:00,Brighton,Watford,1,1,DRAW,0
2019.0,2020-02-09 00:00:00+00:00,Sheffield United,Bournemouth,2,1,HOME_TEAM,1
2019.0,2020-02-14 00:00:00+00:00,Wolves,Leicester,0,0,DRAW,0
2019.0,2020-02-15 00:00:00+00:00,Southampton,Burnley,1,2,AWAY_TEAM,2
2019.0,2020-02-15 00:00:00+00:00,Norwich,Liverpool,0,1,AWAY_TEAM,2
2019.0,2020-02-16 00:00:00+00:00,Aston Villa,Tottenham,2,3,AWAY_TEAM,2
2019.0,2020-02-16 00:00:00+00:00,Arsenal,Newcastle,4,0,HOME_TEAM,1
2019.0,2020-02-17 00:00:00+00:00,Chelsea,Man United,0,2,AWAY_TEAM,2
2019.0,2020-02-19 00:00:00+00:00,Man City,West Ham,2,0,HOME_TEAM,1
2019.0,2020-02-22 00:00:00+00:00,Chelsea,Tottenham,2,1,HOME_TEAM,1
2019.0,2020-02-22 00:00:00+00:00,Burnley,Bournemouth,3,0,HOME_TEAM,1
2019.0,2020-02-22 00:00:00+00:00,Crystal Palace,Newcastle,1,0,HOME_TEAM,1
2019.0,2020-02-22 00:00:00+00:00,Sheffield United,Brighton,1,1,DRAW,0
2019.0,2020-02-22 00:00:00+00:00,Southampton,Aston Villa,2,0,HOME_TEAM,1
2019.0,2020-02-22 00:00:00+00:00,Leicester,Man City,0,1,AWAY_TEAM,2
2019.0,2020-02-23 00:00:00+00:00,Wolves,Norwich,3,0,HOME_TEAM,1
2019.0,2020-02-23 00:00:00+00:00,Arsenal,Everton,3,2,HOME_TEAM,1
2019.0,2020-02-23 00:00:00+00:00,Man United,Watford,3,0,HOME_TEAM,1
2019.0,2020-02-24 00:00:00+00:00,Liverpool,West Ham,3,2,HOME_TEAM,1
2019.0,2020-02-28 00:00:00+00:00,Norwich,Leicester,1,0,HOME_TEAM,1
2019.0,2020-02-29 00:00:00+00:00,Brighton,Crystal Palace,0,1,AWAY_TEAM,2
2019.0,2020-02-29 00:00:00+00:00,Bournemouth,Chelsea,2,2,DRAW,0
2019.0,2020-02-29 00:00:00+00:00,Newcastle,Burnley,0,0,DRAW,0
2019.0,2020-02-29 00:00:00+00:00,West Ham,Southampton,3,1,HOME_TEAM,1
2019.0,2020-02-29 00:00:00+00:00,Watford,Liverpool,3,0,HOME_TEAM,1
2019.0,2020-03-01 00:00:00+00:00,Everton,Man United,1,1,DRAW,0
2019.0,2020-03-01 00:00:00+00:00,Tottenham,Wolves,2,3,AWAY_TEAM,2
2019.0,2020-03-07 00:00:00+00:00,Southampton,Newcastle,0,1,AWAY_TEAM,2
2019.0,2020-03-07 00:00:00+00:00,Burnley,Tottenham,1,1,DRAW,0
2019.0,2020-03-07 00:00:00+00:00,Sheffield United,Norwich,1,0,HOME_TEAM,1
2019.0,2020-03-07 00:00:00+00:00,Wolves,Brighton,0,0,DRAW,0
2019.0,2020-03-07 00:00:00+00:00,Arsenal,West Ham,1,0,HOME_TEAM,1
2019.0,2020-03-07 00:00:00+00:00,Crystal Palace,Watford,1,0,HOME_TEAM,1
2019.0,2020-03-07 00:00:00+00:00,Liverpool,Bournemouth,2,1,HOME_TEAM,1
2019.0,2020-03-08 00:00:00+00:00,Chelsea,Everton,4,0,HOME_TEAM,1
2019.0,2020-03-08 00:00:00+00:00,Man United,Man City,2,0,HOME_TEAM,1
2019.0,2020-03-09 00:00:00+00:00,Leicester,Aston Villa,4,0,HOME_TEAM,1
2019.0,2020-06-17 00:00:00+00:00,Aston Villa,Sheffield United,0,0,DRAW,0
2019.0,2020-06-17 00:00:00+00:00,Man City,Arsenal,3,0,HOME_TEAM,1
2019.0,2020-06-19 00:00:00+00:00,Tottenham,Man United,1,1,DRAW,0
2019.0,2020-06-19 00:00:00+00:00,Norwich,Southampton,0,3,AWAY_TEAM,2
2019.0,2020-06-20 00:00:00+00:00,Watford,Leicester,1,1,DRAW,0
2019.0,2020-06-20 00:00:00+00:00,Brighton,Arsenal,2,1,HOME_TEAM,1
2019.0,2020-06-20 00:00:00+00:00,West Ham,Wolves,0,2,AWAY_TEAM,2
2019.0,2020-06-20 00:00:00+00:00,Bournemouth,Crystal Palace,0,2,AWAY_TEAM,2
2019.0,2020-06-21 00:00:00+00:00,Newcastle,Sheffield United,3,0,HOME_TEAM,1
2019.0,2020-06-21 00:00:00+00:00,Aston Villa,Chelsea,1,2,AWAY_TEAM,2
2019.0,2020-06-21 00:00:00+00:00,Everton,Liverpool,0,0,DRAW,0
2019.0,2020-06-22 00:00:00+00:00,Man City,Burnley,5,0,HOME_TEAM,1
2019.0,2020-06-23 00:00:00+00:00,Tottenham,West Ham,2,0,HOME_TEAM,1
2019.0,2020-06-23 00:00:00+00:00,Leicester,Brighton,0,0,DRAW,0
2019.0,2020-06-24 00:00:00+00:00,Man United,Sheffield United,3,0,HOME_TEAM,1
2019.0,2020-06-24 00:00:00+00:00,Newcastle,Aston Villa,1,1,DRAW,0
2019.0,2020-06-24 00:00:00+00:00,Norwich,Everton,0,1,AWAY_TEAM,2
2019.0,2020-06-24 00:00:00+00:00,Wolves,Bournemouth,1,0,HOME_TEAM,1
2019.0,2020-06-24 00:00:00+00:00,Liverpool,Crystal Palace,4,0,HOME_TEAM,1
2019.0,2020-06-25 00:00:00+00:00,Burnley,Watford,1,0,HOME_TEAM,1
2019.0,2020-06-25 00:00:00+00:00,Southampton,Arsenal,0,2,AWAY_TEAM,2
2019.0,2020-06-25 00:00:00+00:00,Chelsea,Man City,2,1,HOME_TEAM,1
2019.0,2020-06-27 00:00:00+00:00,Aston Villa,Wolves,0,1,AWAY_TEAM,2
2019.0,2020-06-28 00:00:00+00:00,Watford,Southampton,1,3,AWAY_TEAM,2
2019.0,2020-06-29 00:00:00+00:00,Crystal Palace,Burnley,0,1,AWAY_TEAM,2
2019.0,2020-06-30 00:00:00+00:00,Brighton,Man United,0,3,AWAY_TEAM,2
2019.0,2020-07-01 00:00:00+00:00,Arsenal,Norwich,4,0,HOME_TEAM,1
2019.0,2020-07-01 00:00:00+00:00,Bournemouth,Newcastle,1,4,AWAY_TEAM,2
2019.0,2020-07-01 00:00:00+00:00,Everton,Leicester,2,1,HOME_TEAM,1
2019.0,2020-07-01 00:00:00+00:00,West Ham,Chelsea,3,2,HOME_TEAM,1
2019.0,2020-07-02 00:00:00+00:00,Sheffield United,Tottenham,3,1,HOME_TEAM,1
2019.0,2020-07-02 00:00:00+00:00,Man City,Liverpool,4,0,HOME_TEAM,1
2019.0,2020-07-04 00:00:00+00:00,Chelsea,Watford,3,0,HOME_TEAM,1
2019.0,2020-07-04 00:00:00+00:00,Wolves,Arsenal,0,2,AWAY_TEAM,2
2019.0,2020-07-04 00:00:00+00:00,Man United,Bournemouth,5,2,HOME_TEAM,1
2019.0,2020-07-04 00:00:00+00:00,Leicester,Crystal Palace,3,0,HOME_TEAM,1
2019.0,2020-07-04 00:00:00+00:00,Norwich,Brighton,0,1,AWAY_TEAM,2
2019.0,2020-07-05 00:00:00+00:00,Burnley,Sheffield United,1,1,DRAW,0
2019.0,2020-07-05 00:00:00+00:00,Newcastle,West Ham,2,2,DRAW,0
2019.0,2020-07-05 00:00:00+00:00,Liverpool,Aston Villa,2,0,HOME_TEAM,1
2019.0,2020-07-05 00:00:00+00:00,Southampton,Man City,1,0,HOME_TEAM,1
2019.0,2020-07-06 00:00:00+00:00,Tottenham,Everton,1,0,HOME_TEAM,1
2019.0,2020-07-07 00:00:00+00:00,Watford,Norwich,2,1,HOME_TEAM,1
2019.0,2020-07-07 00:00:00+00:00,Arsenal,Leicester,1,1,DRAW,0
2019.0,2020-07-07 00:00:00+00:00,Crystal Palace,Chelsea,2,3,AWAY_TEAM,2
2019.0,2020-07-08 00:00:00+00:00,Man City,Newcastle,5,0,HOME_TEAM,1
2019.0,2020-07-08 00:00:00+00:00,Sheffield United,Wolves,1,0,HOME_TEAM,1
2019.0,2020-07-08 00:00:00+00:00,West Ham,Burnley,0,1,AWAY_TEAM,2
2019.0,2020-07-08 00:00:00+00:00,Brighton,Liverpool,1,3,AWAY_TEAM,2
2019.0,2020-07-09 00:00:00+00:00,Bournemouth,Tottenham,0,0,DRAW,0
2019.0,2020-07-09 00:00:00+00:00,Everton,Southampton,1,1,DRAW,0
2019.0,2020-07-09 00:00:00+00:00,Aston Villa,Man United,0,3,AWAY_TEAM,2
2019.0,2020-07-11 00:00:00+00:00,Brighton,Man City,0,5,AWAY_TEAM,2
2019.0,2020-07-11 00:00:00+00:00,Liverpool,Burnley,1,1,DRAW,0
2019.0,2020-07-11 00:00:00+00:00,Sheffield United,Chelsea,3,0,HOME_TEAM,1
2019.0,2020-07-11 00:00:00+00:00,Norwich,West Ham,0,4,AWAY_TEAM,2
2019.0,2020-07-11 00:00:00+00:00,Watford,Newcastle,2,1,HOME_TEAM,1
2019.0,2020-07-12 00:00:00+00:00,Wolves,Everton,3,0,HOME_TEAM,1
2019.0,2020-07-12 00:00:00+00:00,Aston Villa,Crystal Palace,2,0,HOME_TEAM,1
2019.0,2020-07-12 00:00:00+00:00,Tottenham,Arsenal,2,1,HOME_TEAM,1
2019.0,2020-07-12 00:00:00+00:00,Bournemouth,Leicester,4,1,HOME_TEAM,1
2019.0,2020-07-13 00:00:00+00:00,Man United,Southampton,2,2,DRAW,0
2019.0,2020-07-14 00:00:00+00:00,Chelsea,Norwich,1,0,HOME_TEAM,1
2019.0,2020-07-15 00:00:00+00:00,Newcastle,Tottenham,1,3,AWAY_TEAM,2
2019.0,2020-07-15 00:00:00+00:00,Arsenal,Liverpool,2,1,HOME_TEAM,1
2019.0,2020-07-15 00:00:00+00:00,Burnley,Wolves,1,1,DRAW,0
2019.0,2020-07-15 00:00:00+00:00,Man City,Bournemouth,2,1,HOME_TEAM,1
2019.0,2020-07-16 00:00:00+00:00,Everton,Aston Villa,1,1,DRAW,0
2019.0,2020-07-16 00:00:00+00:00,Leicester,Sheffield United,2,0,HOME_TEAM,1
2019.0,2020-07-16 00:00:00+00:00,Crystal Palace,Man United,0,2,AWAY_TEAM,2
2019.0,2020-07-16 00:00:00+00:00,Southampton,Brighton,1,1,DRAW,0
2019.0,2020-07-17 00:00:00+00:00,West Ham,Watford,3,1,HOME_TEAM,1
2019.0,2020-07-18 00:00:00+00:00,Norwich,Burnley,0,2,AWAY_TEAM,2
2019.0,2020-07-19 00:00:00+00:00,Tottenham,Leicester,3,0,HOME_TEAM,1
2019.0,2020-07-19 00:00:00+00:00,Bournemouth,Southampton,0,2,AWAY_TEAM,2
2019.0,2020-07-20 00:00:00+00:00,Wolves,Crystal Palace,2,0,HOME_TEAM,1
2019.0,2020-07-20 00:00:00+00:00,Brighton,Newcastle,0,0,DRAW,0
2019.0,2020-07-20 00:00:00+00:00,Sheffield United,Everton,0,1,AWAY_TEAM,2
2019.0,2020-07-21 00:00:00+00:00,Watford,Man City,0,4,AWAY_TEAM,2
2019.0,2020-07-21 00:00:00+00:00,Aston Villa,Arsenal,1,0,HOME_TEAM,1
2019.0,2020-07-22 00:00:00+00:00,Man United,West Ham,1,1,DRAW,0
2019.0,2020-07-22 00:00:00+00:00,Liverpool,Chelsea,5,3,HOME_TEAM,1
2019.0,2020-07-26 00:00:00+00:00,West Ham,Aston Villa,1,1,DRAW,0
2019.0,2020-07-26 00:00:00+00:00,Southampton,Sheffield United,3,1,HOME_TEAM,1
2019.0,2020-07-26 00:00:00+00:00,Newcastle,Liverpool,1,3,AWAY_TEAM,2
2019.0,2020-07-26 00:00:00+00:00,Man City,Norwich,5,0,HOME_TEAM,1
2019.0,2020-07-26 00:00:00+00:00,Leicester,Man United,0,2,AWAY_TEAM,2
2019.0,2020-07-26 00:00:00+00:00,Everton,Bournemouth,1,3,AWAY_TEAM,2
2019.0,2020-07-26 00:00:00+00:00,Crystal Palace,Tottenham,1,1,DRAW,0
2019.0,2020-07-26 00:00:00+00:00,Chelsea,Wolves,2,0,HOME_TEAM,1
2019.0,2020-07-26 00:00:00+00:00,Burnley,Brighton,1,2,AWAY_TEAM,2
2019.0,2020-07-26 00:00:00+00:00,Arsenal,Watford,3,2,HOME_TEAM,1
2020.0,2020-09-12 00:00:00+00:00,Fulham,Arsenal,0,3,AWAY_TEAM,2
2020.0,2020-09-12 00:00:00+00:00,Crystal Palace,Southampton,1,0,HOME_TEAM,1
2020.0,2020-09-12 00:00:00+00:00,Liverpool,Leeds,4,3,HOME_TEAM,1
2020.0,2020-09-12 00:00:00+00:00,West Ham,Newcastle,0,2,AWAY_TEAM,2
2020.0,2020-09-13 00:00:00+00:00,Tottenham,Everton,0,1,AWAY_TEAM,2
2020.0,2020-09-13 00:00:00+00:00,West Brom,Leicester,0,3,AWAY_TEAM,2
2020.0,2020-09-14 00:00:00+00:00,Brighton,Chelsea,1,3,AWAY_TEAM,2
2020.0,2020-09-14 00:00:00+00:00,Sheffield United,Wolves,0,2,AWAY_TEAM,2
2020.0,2020-09-19 00:00:00+00:00,Everton,West Brom,5,2,HOME_TEAM,1
2020.0,2020-09-19 00:00:00+00:00,Leeds,Fulham,4,3,HOME_TEAM,1
2020.0,2020-09-19 00:00:00+00:00,Man United,Crystal Palace,1,3,AWAY_TEAM,2
2020.0,2020-09-19 00:00:00+00:00,Arsenal,West Ham,2,1,HOME_TEAM,1
2020.0,2020-09-20 00:00:00+00:00,Southampton,Tottenham,2,5,AWAY_TEAM,2
2020.0,2020-09-20 00:00:00+00:00,Newcastle,Brighton,0,3,AWAY_TEAM,2
2020.0,2020-09-20 00:00:00+00:00,Chelsea,Liverpool,0,2,AWAY_TEAM,2
2020.0,2020-09-20 00:00:00+00:00,Leicester,Burnley,4,2,HOME_TEAM,1
2020.0,2020-09-21 00:00:00+00:00,Aston Villa,Sheffield United,1,0,HOME_TEAM,1
2020.0,2020-09-21 00:00:00+00:00,Wolves,Man City,1,3,AWAY_TEAM,2
2020.0,2020-09-26 00:00:00+00:00,Brighton,Man United,2,3,AWAY_TEAM,2
2020.0,2020-09-26 00:00:00+00:00,Crystal Palace,Everton,1,2,AWAY_TEAM,2
2020.0,2020-09-26 00:00:00+00:00,West Brom,Chelsea,3,3,DRAW,0
2020.0,2020-09-26 00:00:00+00:00,Burnley,Southampton,0,1,AWAY_TEAM,2
2020.0,2020-09-27 00:00:00+00:00,West Ham,Wolves,4,0,HOME_TEAM,1
2020.0,2020-09-27 00:00:00+00:00,Man City,Leicester,2,5,AWAY_TEAM,2
2020.0,2020-09-27 00:00:00+00:00,Tottenham,Newcastle,1,1,DRAW,0
2020.0,2020-09-27 00:00:00+00:00,Sheffield United,Leeds,0,1,AWAY_TEAM,2
2020.0,2020-09-28 00:00:00+00:00,Fulham,Aston Villa,0,3,AWAY_TEAM,2
2020.0,2020-09-28 00:00:00+00:00,Liverpool,Arsenal,3,1,HOME_TEAM,1
2020.0,2020-10-03 00:00:00+00:00,Chelsea,Crystal Palace,4,0,HOME_TEAM,1
2020.0,2020-10-03 00:00:00+00:00,Everton,Brighton,4,2,HOME_TEAM,1
2020.0,2020-10-03 00:00:00+00:00,Leeds,Man City,1,1,DRAW,0
2020.0,2020-10-03 00:00:00+00:00,Newcastle,Burnley,3,1,HOME_TEAM,1
2020.0,2020-10-04 00:00:00+00:00,Aston Villa,Liverpool,7,2,HOME_TEAM,1
2020.0,2020-10-04 00:00:00+00:00,Man United,Tottenham,1,6,AWAY_TEAM,2
2020.0,2020-10-04 00:00:00+00:00,Wolves,Fulham,1,0,HOME_TEAM,1
2020.0,2020-10-04 00:00:00+00:00,Arsenal,Sheffield United,2,1,HOME_TEAM,1
2020.0,2020-10-04 00:00:00+00:00,Southampton,West Brom,2,0,HOME_TEAM,1
2020.0,2020-10-04 00:00:00+00:00,Leicester,West Ham,0,3,AWAY_TEAM,2
2020.0,2020-10-17 00:00:00+00:00,Everton,Liverpool,2,2,DRAW,0
2020.0,2020-10-17 00:00:00+00:00,Chelsea,Southampton,3,3,DRAW,0
2020.0,2020-10-17 00:00:00+00:00,Man City,Arsenal,1,0,HOME_TEAM,1
2020.0,2020-10-17 00:00:00+00:00,Newcastle,Man United,1,4,AWAY_TEAM,2
2020.0,2020-10-18 00:00:00+00:00,Leicester,Aston Villa,0,1,AWAY_TEAM,2
2020.0,2020-10-18 00:00:00+00:00,Tottenham,West Ham,3,3,DRAW,0
2020.0,2020-10-18 00:00:00+00:00,Crystal Palace,Brighton,1,1,DRAW,0
2020.0,2020-10-18 00:00:00+00:00,Sheffield United,Fulham,1,1,DRAW,0
2020.0,2020-10-19 00:00:00+00:00,West Brom,Burnley,0,0,DRAW,0
2020.0,2020-10-19 00:00:00+00:00,Leeds,Wolves,0,1,AWAY_TEAM,2
2020.0,2020-10-23 00:00:00+00:00,Aston Villa,Leeds,0,3,AWAY_TEAM,2
2020.0,2020-10-24 00:00:00+00:00,West Ham,Man City,1,1,DRAW,0
2020.0,2020-10-24 00:00:00+00:00,Fulham,Crystal Palace,1,2,AWAY_TEAM,2
2020.0,2020-10-24 00:00:00+00:00,Man United,Chelsea,0,0,DRAW,0
2020.0,2020-10-24 00:00:00+00:00,Liverpool,Sheffield United,2,1,HOME_TEAM,1
2020.0,2020-10-25 00:00:00+00:00,Arsenal,Leicester,0,1,AWAY_TEAM,2
2020.0,2020-10-25 00:00:00+00:00,Southampton,Everton,2,0,HOME_TEAM,1
2020.0,2020-10-25 00:00:00+00:00,Wolves,Newcastle,1,1,DRAW,0
2020.0,2020-10-26 00:00:00+00:00,Brighton,West Brom,1,1,DRAW,0
2020.0,2020-10-26 00:00:00+00:00,Burnley,Tottenham,0,1,AWAY_TEAM,2
2020.0,2020-10-30 00:00:00+00:00,Wolves,Crystal Palace,2,0,HOME_TEAM,1
2020.0,2020-10-31 00:00:00+00:00,Liverpool,West Ham,2,1,HOME_TEAM,1
2020.0,2020-10-31 00:00:00+00:00,Sheffield United,Man City,0,1,AWAY_TEAM,2
2020.0,2020-10-31 00:00:00+00:00,Burnley,Chelsea,0,3,AWAY_TEAM,2
2020.0,2020-11-01 00:00:00+00:00,Newcastle,Everton,2,1,HOME_TEAM,1
2020.0,2020-11-01 00:00:00+00:00,Man United,Arsenal,0,1,AWAY_TEAM,2
2020.0,2020-11-01 00:00:00+00:00,Aston Villa,Southampton,3,4,AWAY_TEAM,2
2020.0,2020-11-01 00:00:00+00:00,Tottenham,Brighton,2,1,HOME_TEAM,1
2020.0,2020-11-02 00:00:00+00:00,Leeds,Leicester,1,4,AWAY_TEAM,2
2020.0,2020-11-02 00:00:00+00:00,Fulham,West Brom,2,0,HOME_TEAM,1
2020.0,2020-11-06 00:00:00+00:00,Brighton,Burnley,0,0,DRAW,0
2020.0,2020-11-06 00:00:00+00:00,Southampton,Newcastle,2,0,HOME_TEAM,1
2020.0,2020-11-07 00:00:00+00:00,Everton,Man United,1,3,AWAY_TEAM,2
2020.0,2020-11-07 00:00:00+00:00,Crystal Palace,Leeds,4,1,HOME_TEAM,1
2020.0,2020-11-07 00:00:00+00:00,Chelsea,Sheffield United,4,1,HOME_TEAM,1
2020.0,2020-11-07 00:00:00+00:00,West Ham,Fulham,1,0,HOME_TEAM,1
2020.0,2020-11-08 00:00:00+00:00,Arsenal,Aston Villa,0,3,AWAY_TEAM,2
2020.0,2020-11-08 00:00:00+00:00,Man City,Liverpool,1,1,DRAW,0
2020.0,2020-11-08 00:00:00+00:00,West Brom,Tottenham,0,1,AWAY_TEAM,2
2020.0,2020-11-08 00:00:00+00:00,Leicester,Wolves,1,0,HOME_TEAM,1
2020.0,2020-11-21 00:00:00+00:00,Newcastle,Chelsea,0,2,AWAY_TEAM,2
2020.0,2020-11-21 00:00:00+00:00,Aston Villa,Brighton,1,2,AWAY_TEAM,2
2020.0,2020-11-21 00:00:00+00:00,Tottenham,Man City,2,0,HOME_TEAM,1
2020.0,2020-11-21 00:00:00+00:00,Man United,West Brom,1,0,HOME_TEAM,1
2020.0,2020-11-22 00:00:00+00:00,Leeds,Arsenal,0,0,DRAW,0
2020.0,2020-11-22 00:00:00+00:00,Fulham,Everton,2,3,AWAY_TEAM,2
2020.0,2020-11-22 00:00:00+00:00,Sheffield United,West Ham,0,1,AWAY_TEAM,2
2020.0,2020-11-22 00:00:00+00:00,Liverpool,Leicester,3,0,HOME_TEAM,1
2020.0,2020-11-23 00:00:00+00:00,Burnley,Crystal Palace,1,0,HOME_TEAM,1
2020.0,2020-11-23 00:00:00+00:00,Wolves,Southampton,1,1,DRAW,0
2020.0,2020-11-27 00:00:00+00:00,Crystal Palace,Newcastle,0,2,AWAY_TEAM,2
2020.0,2020-11-28 00:00:00+00:00,Brighton,Liverpool,1,1,DRAW,0
2020.0,2020-11-28 00:00:00+00:00,Man City,Burnley,5,0,HOME_TEAM,1
2020.0,2020-11-28 00:00:00+00:00,Everton,Leeds,0,1,AWAY_TEAM,2
2020.0,2020-11-28 00:00:00+00:00,West Brom,Sheffield United,1,0,HOME_TEAM,1
2020.0,2020-11-29 00:00:00+00:00,Southampton,Man United,2,3,AWAY_TEAM,2
2020.0,2020-11-29 00:00:00+00:00,Chelsea,Tottenham,0,0,DRAW,0
2020.0,2020-11-29 00:00:00+00:00,Arsenal,Wolves,1,2,AWAY_TEAM,2
2020.0,2020-11-30 00:00:00+00:00,West Ham,Aston Villa,2,1,HOME_TEAM,1
2020.0,2020-11-30 00:00:00+00:00,Leicester,Fulham,1,2,AWAY_TEAM,2
2020.0,2020-12-05 00:00:00+00:00,Burnley,Everton,1,1,DRAW,0
2020.0,2020-12-05 00:00:00+00:00,Man City,Fulham,2,0,HOME_TEAM,1
2020.0,2020-12-05 00:00:00+00:00,West Ham,Man United,1,3,AWAY_TEAM,2
2020.0,2020-12-05 00:00:00+00:00,Chelsea,Leeds,3,1,HOME_TEAM,1
2020.0,2020-12-06 00:00:00+00:00,Tottenham,Arsenal,2,0,HOME_TEAM,1
2020.0,2020-12-06 00:00:00+00:00,West Brom,Crystal Palace,1,5,AWAY_TEAM,2
2020.0,2020-12-06 00:00:00+00:00,Sheffield United,Leicester,1,2,AWAY_TEAM,2
2020.0,2020-12-06 00:00:00+00:00,Liverpool,Wolves,4,0,HOME_TEAM,1
2020.0,2020-12-07 00:00:00+00:00,Brighton,Southampton,1,2,AWAY_TEAM,2
2020.0,2020-12-11 00:00:00+00:00,Leeds,West Ham,1,2,AWAY_TEAM,2
2020.0,2020-12-12 00:00:00+00:00,Everton,Chelsea,1,0,HOME_TEAM,1
2020.0,2020-12-12 00:00:00+00:00,Man United,Man City,0,0,DRAW,0
2020.0,2020-12-12 00:00:00+00:00,Wolves,Aston Villa,0,1,AWAY_TEAM,2
2020.0,2020-12-12 00:00:00+00:00,Newcastle,West Brom,2,1,HOME_TEAM,1
2020.0,2020-12-13 00:00:00+00:00,Southampton,Sheffield United,3,0,HOME_TEAM,1
2020.0,2020-12-13 00:00:00+00:00,Crystal Palace,Tottenham,1,1,DRAW,0
2020.0,2020-12-13 00:00:00+00:00,Fulham,Liverpool,1,1,DRAW,0
2020.0,2020-12-13 00:00:00+00:00,Arsenal,Burnley,0,1,AWAY_TEAM,2
2020.0,2020-12-13 00:00:00+00:00,Leicester,Brighton,3,0,HOME_TEAM,1
2020.0,2020-12-15 00:00:00+00:00,Wolves,Chelsea,2,1,HOME_TEAM,1
2020.0,2020-12-15 00:00:00+00:00,Man City,West Brom,1,1,DRAW,0
2020.0,2020-12-16 00:00:00+00:00,West Ham,Crystal Palace,1,1,DRAW,0
2020.0,2020-12-16 00:00:00+00:00,Liverpool,Tottenham,2,1,HOME_TEAM,1
2020.0,2020-12-16 00:00:00+00:00,Fulham,Brighton,0,0,DRAW,0
2020.0,2020-12-16 00:00:00+00:00,Arsenal,Southampton,1,1,DRAW,0
